SubjectID,CompileSpanMinutes
a5e94c4a9f8b5a7f3458be4f47678b8b97936bd6e666a766c462c86f6f3f5f1d,13976.075
a68b209bcf053f4529ae29ed194ad359793e33ed74234eb33c27925c3d43ca94,8286.235714285714
a718fcabccd9da28be7c57f4f86443fe97ba7627878185744cbbb32e52d3df48,2010.4749999999997
a757748f55780e047303bc599314599b0aad53f2c128aa868c50db06a7a7e7d7,20163.32
a78187c3bf5febd4c2545384178500373e7a79d80e647dcd685d68fe99635c8d,54.06666666666667
a7913b9893d349676774a768b25c1446988fe7e4ba95b9a0a805741f8e222191,7965.992156862745
a88300dcde1dbe4c1f5e0efbc0f6bcab65112fee050f6ac74870807a192e5b51,6040.40984848485
aa2ddc77ab08269f183065b9facd5275233241a14a641ab9dee043b9dea62460,13810.229166666666
aa309e3b0dc2cb4ba2204d21909771e8c2a9ff3b76d0da0565c8eb05f24af744,5695.565079365079
aa89918517b9f7ba824bab9fa2ee5ddea06e523cefbe141e6c79aaf330ac1b03,42.516666666666666
ac4f3b51588aad478b0a97e21a2a665ff46107bbfeb9fbe3d9dc600d092d7cc3,9224.417777777777
ac53456a4f379ab8451cb8a3a0aa4a1b4e63fd6c104e1a1e4223dcd3c1076cac,17087.177777777775
ac6896de38ffe964ae3b77294a160d99e79c089f25bbbe3dbbf5ab5e99ed47ba,9895.262962962961
ad06148d812b52daadcea740206f2c3c57864df2d5334758089a5009ab4c5178,3742.17149122807
af002b68f0b81bf7783273d16ebedc2663e1add926f7c0da81e09fb096bc05ba,19.783333333333335
af6db4500e76d10130d4a17b4b9cf564b971bcd9293af5625573bf266d02d30d,17616.295238095237
afa1598cee1e18da39d8ed848b2f53a0850c90ec271c6ba0a1c3cfbdac56a2cc,10483.038888888888
afd735f037d301bef03f299c2d6ba9ff6e36fa56f47d26e4aac3438ded2777b1,60.9
b04f323a99d39caf9e6ae9d4e11f9052b772147a349e8c5b754ca8c49ec385c1,9043.026666666667
b1f9270598c6e3c0f0e2d3b32f8f918bee12a814decacb253b7e581191b5a08d,7732.15
