SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
2a4923fa9ce5fa9f5676ad296d96b2efbfaf6c2f3ed102c27f2720619c055f56,1,28.0,18970.80714285714,0.9738960226765104,39577.73095238095,0.1915917273342085,94351.67857142857,5.0
2aa81636a0801032027619a430f7fd563d474f12c8a37e825f2cf4cf82c2513f,1,23.8125,8749.79375,0.9853322440087146,58015.55416666667,0.2752628694568432,86134.86875,5.625
2b0d7973d3697e56354e470aa6862914b640f05eafa24b668c31111c18c24c29,4,51.25,27729.979166666668,0.9156677638470784,64059.20416666666,0.1236750730994152,61111.03333333334,4.75
2b765fe0ff8921ba8007f68a8f3114e5f9d156793b297666974d2cc8c459dbe9,3,28.0,38.85,0.9642857142857144,29889.366666666665,0.037037037037037,122972.0,2.0
2da9ccda2c92ca42dc54cb2ad6fb83f9e028e6be253719f0f1c025ccc1bb21e8,2,10.0,11.716666666666669,0.8,2695.6,0.0,150192.9,1.0
2e8968dcf53d59483593d3a87e809c59f9fd26c7e08284408dda95862bd30040,3,19.0,887.1999999999999,1.0,30761.275,0.10625,121251.74166666668,3.0
2e8d9d186f91de089dd9a3729ab9328a2d96e24da35fe01e64019625679d0665,3,20.0,5050.0,0.9545454545454546,28032.583333333336,0.296875,119817.63333333332,4.0
2e91b513729cdcd7d048887ca2ce87c42fab4ad9e8d66a0c88fbdc4a3b51edda,3,9.0,56.0,1.0,22804.816666666666,0.375,130039.4,4.0
2fa52f17e355a71d8724c99ee2c6f1c126114469b3a19721461fa721ad8252df,1,19.88888888888889,6507.450925925925,0.9692776627559236,60013.13425925925,0.2588202870801591,86379.63148148147,5.166666666666667
30a94e0783e821f384919825a0751de1b0786e4e4b1d94c7fa60bfc9e3f2c7e2,3,6.0,7.4,1.0,23093.68333333333,0.0,129799.13333333332,1.0
30aaf42fe4bf69cdb8c8a67bbe0cbf93744f8c9f1a57f32743f8d67a11280524,3,12.0,3373.088888888889,0.9696969696969696,28214.33333333333,0.3492063492063491,121312.79444444444,5.0
312c86b7d64e33005a33b923397b49b912f1a2b970cacafd174f898897644b77,1,24.307692307692307,10559.282051282053,0.9647095139590448,73507.20000000001,0.2150149233482567,68833.73461538462,4.384615384615385
31454a3f2104f511572f100b672c778d783f92826ac86c8de0dcd9336f3bc56a,4,42.0,83.5,0.9761904761904762,70587.9,0.0975609756097561,82228.81666666667,5.0
3150564d206ec136aa7a42329ea7329a3fc9ec58e6bbbee1e74184fa61f27b8d,4,31.0,6619.919999999999,0.8566296761070512,47463.59555555555,0.2299411831612774,98816.7011111111,6.0
32025281a83dcded7f2ed04216ab828bcc9a88f1d30a48a4c58d275c36d3a04f,3,10.0,12490.083333333334,0.925925925925926,15063.266666666668,0.5340909090909091,125346.86666666664,6.0
327fb4cd88d86ea5aac6fe28ed8e4ac8bcd126fb1fcbbd819c453d84171b49a6,1,28.375,7901.318749999999,0.9773299175357748,65392.15,0.2026242211736943,79606.74791666667,5.0
32b79cc616653b07490a0af1f23ddb5b48c51ceaf2e9f664c520f2830b479720,1,25.42105263157895,7136.913157894735,0.9930223285486444,59325.60789473685,0.3218386320885342,86437.6956140351,7.684210526315789
33ff5507d9f7e39c2cc9bf5c157d6b5e64c85c2e5e5c98fb4b71875cbf061c4f,1,29.428571428571427,14050.907142857142,0.8278026409074796,83036.8380952381,0.2371100056979103,55812.47142857144,6.714285714285714
346bb8476ab73eca6789340ad862094d5a23abcbb5038600dc869708f1402c78,3,7.0,6701.855555555555,1.0,41546.46111111111,0.1444444444444444,104651.9,1.6666666666666667
3499935441b3acdcf94d2b0000a69a4121224cde064df888f08730b8a66776f3,1,28.444444444444443,15392.846296296291,0.9964157706093192,50092.73333333333,0.2048806920899944,87414.63703703704,5.111111111111111
352bc76fb1256b124c7797fc7866e2fa1d6f6da98c325ff3bc0b1f12687dc204,3,10.5,5053.079166666666,0.9479166666666666,37113.70833333333,0.246003996003996,110733.42916666668,3.25
3557ff7d9f40e3e65f1344878275d557a3a6a9d1282d8799d9ab39710c8a9072,1,21.071428571428573,9175.616666666669,0.9814304881165348,53895.94404761904,0.2557492257116317,89828.65595238096,5.571428571428571
